text,label
White men explored space and landed on the moon and white men sent them there and brought them home safe .,0
The thought of Africans in space is laughable .,1
"Yes, this painting is in the Art Institute of Chicago .",0
Frederick neichzche embraced the notion that for a race to evolve there had to be a struggle to kill of the weaker elements to keep them from contaminating the gene pool. in the US one could say that there is a breeding program to breed dumb ghetto blacks .,1
With the liberal media and police departments under reporting black crime they have been given a pass on their ghetto ways so many times that it as becomes acceptable behavior for them as there is no real consequences for it .,1
"Because they are essentially child-like and until someone steps up and says something they will just carry on , again like children .",1
Mostly gone .,0
I wonder what the shegroid that came running up did .,1
Looked like she was going to start slapping the White guy .,0
Any suggestions on what I should get ?,0
"I bought a Glock too , and shot about 2,000 rounds out of it last year .",0
http://www.the-armory.com/shopsite_s...mmunition.html,0
"Education system is messed up for the same reason everything else is messed up - Jews , non-whites and liberal women run and ruin everything .",1
When I was very young we read and looked at the same books as the adults .,0
"It is a money making scam , that is why it is pushed .",0
"It is also a breeding ground for Dieversity , and Libturd Indoctronation .",1
They wo n't talk to me anymore and I wo n't go to church with them anymore .,0
"This is a sickening trend , even in countries like mine where there are not many Negroes they do this and all because of the sickening media brainwashing .",1
"The Negro is generally terrified of Whites , the second you stand up to them they usally back away , thats unless they 're carrying a gun at which point the savages are rarely reluctant to use .",1
"Maybe H & K did not realize that blacks do n't buy firearms , they steal them .",1
Hell some places are a buck a round for green tip its hilarious .,0
I grew up near Little Italy ( not NY ) and parents grew up in Brooklyn .,0
"Vail Pass and Eisenhower Tunnel - YouTube Vail Pass ( elapsed time video , with John Denver music ) GTA video gameplay , crimmigrant driver wields heavy haul truck through Los Angeles. gta san andreas - Mcdonalds truck - YouTube",0
"Glad some people still opened their homes and let kids trick or treat , even with the usual DieVersity infesting the area .",1
"Such as a person with one arm , wheel chair ect .",0
Honestly if they ever fired them I 'd expect they 'd do more damage to themselves since the average negro lacks the intellect for basic firearms training .,1
I 'm surprised they 're not holding the gun back to front .,1
California tried to pass a law requiring bio-metric fingerprint ID technology on guns last year ; SB 283 ..,0
In many countries the Jew/white liberal will throw you in jail for longer than a murderer for denying their `` evidence '' !,1
`` Small '' arms are n't always light weight .,0
Love how the ape loses so starts going on about how he 's going to shoot him .,1
The rounds I used to use in my 5.56 would cut through trees a foot thick and quarter inch steel like a hot knife through butter .,0
There's so many good choices it 's hard to pick just one all time favorite .,0
"Instead of hearing rap music and looking at bling , The song dogs ( coyotes ) will serenade you ... This is the kind of stuff I love to talk about .",0
My ancestors who had the good sense and foresight to come and build America .,0
Football by itself is not bad .,0
Really interesting .,0
There is lots of cheap / good surplus stuff out there .,0
Their shin bones are like glass .,0
"That sounds promising , and hopefully in time there will be a couple of more days added and the extra hour too .",0
I know somebody who wants to perhaps move to Alberta but is wondering if they have the homo agenda in the schools there .,1
Just because we can `` breed '' does n't mean we should .,1
When the phosphor hits the skin it starts to burn going deeper and deeper into the flesh .,0
Look what happens when Whites leave black Countries alone to do what they do naturally The blacks in White Countries today should be on their knees thanking Whites for trying to civilize them,1
Many Jews were in the Red Army so many wanted the opportunity to rape and murder whites under the guise of war .,1
"Bad for home defense , which is a pity , its probably a spectacular manstopper , those soft lead hollow base Foster slugs flatten out quickly .",0
Blessed Samhain and Happy Halloween to all of my Stormfront Brothers and Sisters .,0
Jewish unfortunately .,1
Nordic is not someone 's heritage it 's a sub race category than one person 's heritage will be put into .,0
It was FREE ...,0
Arizona Daily Star should get it 's information from groups other than an organization that makes it 's money off creating the finest spin and hype imaginable .,0
"If a show does n't involve homosexuals and/or interracial coupling , then it has a bunch of jews masquerading as whites running around with guns killing other whites .",1
And the contributions of whites are everywhere .,0
Every cultured society and all things therein were created by whites .,1
Does anyone else ever have the feeling that Churchill was only fighting the Germans rather than NS as he was he acted like he was surprised at the Nurnberg trials ?,0
"No, I hope the negro is not all right , ever .",1
"The negro is for White genocide , and I have nothing for the negro , not even sympathy in any way .",1
"The guy giving the beating could very possibly be a Hispanic , I would have to see a much clearer video before I 'd give him the honor of calling him White .",0
Also notice that the Nig giving the running commentary said nothing about the ' White boy ' a term the Yard Ape will never fail to use when given the chance !,1
A guy could shoot anything in that $ 140 Leinad 410 double barrel .,0
I never fell out of a hump back in the day .,0
That was over 30 years ago .,0
Also work my core and upper body .,0
How much you want to bet it is n't a black male running this operation You can count on white people to be very innovative,1
With lots of file work and 3 inches of hundreds .,0
"My glock not special parts just night sights , take home shake dry , clean when your bored .",0
Welcome to SF .,0
"yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .",1
"seven billion `` Humans '' on the planet and with Open borders , H1-b visas , fake social security numbers , colleges hiring foreign nationals over White Legal Americans , and Obama 's Amnesty on line with an apathetic public , , , well , dye your skin black and unlearn your english and you might get a good job .",1
The border war moves closer to home : Just another day. . . . : A relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood My blog. . .,0
ALWAYS SPEAK OUT WHEN IN A CLASS WITH A BRAINWASHING TEACHER BECAUSE ONCE YOU SPEAK OTHERS WHO MAY FEEL THE SAME WAY MAY REALIZE THEY ARE NOT ALONE but if you say nothing then everybody will without question go along with the anti white brainwashing .,0
"You sound right , but at 5-10 feet in your bedroom ?",0
Will bust ribs and penetrate heart .,0
"But from what i have seen of the UFC lately , there are many whites dominating their division or challenging in the top positions of just about every weight class , with the exception of the heavyweight division .",0
I had a chance to go visit Chepstow Castle last time I was in the area .,0
"Ya, and they kind of missed the fact that he is going to inner city schools teaching the monkeys how to better kick your white butt !",1
a nice kick to the nuts will always work I find it a dirty move to kick another man in the knackers but after all .. a black does n't equate to the same standard,1
"The measurements given in that ad are whacked .. it says house #1 and #2 are 7,000 sq feet !",0
Arab militaries are incompetent .,1
Have you noticed when white 's beat on blacks they usually end it with one punch and then leave the ape alone .,1
mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .,0
That ape tried to gang up a lone white .,1
Elimination of all things white .,0
Erik,0
Good to know someone is paying attention m,0
But UFC and TUF is rigged and staged .,0
They ca n't stand toe to toe with the white man so they just dance around until they 're tired .,1
She came to hate the African poachers and showed no mercy towards them .,0
.99Cents Only stores have a nice selection of Halloween stuff .,0
Dollar Tree also had a selection of affordable decorations .,0
I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .,1
Thanks for the idea 's ...,0
Home Schooling is the best option .,0
"They did the same thing down here in MS. My nephew said they were doing the same as you described , acting like a bunch of wild animal 's .",0
Yamaha Aerox 150 PS 1000ccm - YouTube Yep a 1000 cc aerox,0
Oklahoma althought I carry a french name because my parents both was adopted. mother is german and my father is scottish,0
"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",1
yeah it just jews stealing stuff from other martial arts. dont worry about it unless they try to recruit you for the mossad,1
She 's never had a lesson !,0
According to wikipedia its origin is also Gaelic and Celtic .,0
"Francesca Battistelli : Beautiful Beautiful YouTube - Francesca Battistelli - Beautiful , Beautiful ( Video ) Meredith Andrews : You 're Not Alone YouTube - Meredith Andrews - You 're Not Alone ( Music Video )",0
"Still , a little bit of truth slipping out of an Israeli 's mouth Surprised this thread was moved as it 's all over the news here .",1
I have never seen those posters before .,0
Got a great deal too .,0
Full MSRP is $ 1108 for the night sights model .,0
My 22 pump action long rifle for fun My mosin nagant for hunting My semi automatic 12 gauge for home defense buck shots My browning 1919 for personal side arm My mauser k 98 k scoped for hunting,0
Blacks Will Lose Race War - YouTube,0
Besides who would even bother to help them ?,1
Arabs ?,0
This is the one my neighbors have .,0
That's a shame I bought their home school publication years back .,0
We shall see .,0
"My kids are in a co-op that meets weekly , they attend church activities twice a week , and they are active in sports and other activities .",0
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,1
I wonder what it 's going to be like if the Big Chimpout of 2014 really happens .,1
"`` The aim and final end of all music should be none other than the glory of God and the refreshment of the soul . '' - Johann Sebastian Bach `` Where there is devotional music , God is always at hand with His gracious presence . '' - Johann Sebastian Bach",0
I bet they 'll find a way to invent a new hoax .,1
So they can get reparations for their great grand parents ' `` suffering '' plus more .,1
"There will always be survivors , the juden will never let go of the holahoax",1
"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1
"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving !",1
Even a child has enough muscle to pull a trigger or cut flesh .,0
"New York 's Old Pennsylvania Station , What a tragic loss , to promote Jewish `` Modern '' filth , no surprise !",1
"New York Brownstones , designed by European Whites .",0
A puppet in the hands of the Jews were Zionist Jewish States of America and the Bolshevik Soviet Union .,1
"That negro 's place is in Africa , and the teacher did n't send him there .",1
"Let the Apes use their long arms to throw their monkey punches , and let us Whites use wrestling takedowns and submissions .",1
You know if you get past all of there violent animal acts of intimidation they have a soft jaw !,1
America: 25 percent of American students pass their geography America : 25 percent of American students pass their geography `` Speak for Change,0
I ca n't imagine schools being able to teach the slower or disruptive kids geographic locations plus have time to get to these specifics .,0
I was expecting more location-type questions .,0
"If ra-heem had a gat wit 17 bumps and jose ' dised him in front of OG peeps and he capped dat bitch twice den double tapp hector jus cause he be dere , monique pregnant , say ra-heem baby daddy , how much welfare they get ? multiply food stamps X project housing add free utilities , stolen cars and drugs sold to find out why they are still poor",1
"'Civilization ' is a very contemporary , yet PC-free history of Western Europe .",0
Our school systems are nothing more then breeding grounds for the slave system the zionist are determined to create .,1
"Teach them to be strong and healthy do not let them watch television , if you have to for some reason only let them watch good morale shows , maybe the Brady Bunch ?",0
The anti-whites have been using education for decades to brainwash Whites against their own race .,1
Like many on here are .,0
"They have their place , just like every other group .",0
"hello, I 'm from Rome ...",0
"That 's a very sad story. were the pagans Romans , or the later Christians romans that did that ?",0
We have n't heard this exquisitely beautiful song in a while .,0
Jackie Evancho - Lovers - House of Flying Daggers - HD - YouTube,0
Remington 700 sps tactical,0
Thanks for your interest !,0
There are a few schools around here that run women only classes and once school has a six or eight week so called boot camp for women wanting to do krav maga .,0
"``Confrontingthe Girl Who Shot Me In the Face '' -- Dr. Phil - YouTube The female negro is making excuses like its not her fault but we all know its TNB , I feel for that poor white woman",1
That is a good article .,0
I will have to try that and see how much force it adds !,0
The jew is attempting to make the condemned beg for the noose .,1
Many of them are doing just as their masters desire .,1
Both me and my wife would be very involved in every aspect of their schooling and the area we are moving to is very very white so will have to find out more from white parents already there that send their children to public school .,0
Viva la MayheeKo !,0
Remind them that they 're just another Jew tool and that they are basically spitting on the graves of millions of people that were murdered by real Communists .,1
http://www.youtube.com/watch ? v = vaEZZnW _ MJo,0
"1. good news , especially that of the gospel [ < A.S. god spel , good tidings ] ; 2. one who carries the gospel news ; an evangelist : Evangel , Archaic , any one of the four Gospels. [ < Gk. euaggelion , the gospel < eu , well + aggellos , a messenger ]",0
"Yeah, but back in the day there were n't that many millions nigs and wetbacks .",1
"If a white person wants to do well at any kind of academic subject , languages , art etc etc. then simply fill your essays with racial integration , feminism and the love of other cultures and the like and you 'll be fine !",0
How can they do well at anything that requires logic when they are required to accept that A and B are equal ?,0
I've recently gotten a recommendation for Peaceful Warrior .,0
I saw the movie and it was so-so .,0
"Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .",1
Truth is welcome who ever speaks it .,0
Egyptian TV Host : The Jews Are Using the Holocaust to Suck the Blood of the Germans - YouTube,1
I guess it is all Jews because that rabbi guy who says we must to serve Jews was a Iraqi Jew .,1
I'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .,0
"A group of American men in the late 1700s decided they could defend themselves against the government of England , but it was illegal to do so .",0
"I need to dust these off and get them back in my work out routine ... it gives you a feeling of purpose to do these , it helps you connect and relate to the folks they 're named in honor of .",0
"I wish they 'd all bugger off back to the Sudan , Nigeria , Ethiopia or where ever the hell it is they 're from and never come back .",1
"They 're a waste of space and they 're filthy , tax payer robbing , mentally challenged , primitive , unintelligent cultural trash .",1
Historic vehicle Laurin Klement T. B 1899-1903 http://i4.ytimg.com/vi/cVQSTM-WTZk/mqdefault.jpg white loop-frame motorcycle with pedal start Awesome custom replica of 1900s Czech .,0
And they are both singers in Leaves Eyes .,0
"I listen to a lot of metal so , yeah , we call this `` clean '' lol !",0
"Blacks Who Lynched Blacks -- Truth Behind American Lynchings The Lynching Myths January 15 , 2012 Violent Crimes : Black On White & White On Black : Blacks Who Lynched Blacks -- Truth Behind American Lynchings",0
This is the same race that thinks raping babies cures AIDS .,1
So the Jews are Gods chosen people and we are the dumb cattle used to bring the Jews back to Gods fold .,1
Now I just need to figure out what you are doing here .,0
"Blacks can shoot , funny thing is they only seem to be able to hit the little innocent law abiding child , walking home from church to help take of their sick mother .",1
"There is no expectation of privacy in public , so taking their pictures is legal .",0
Ya the ignorant want to registered guns so only criminals will have gun .,0
I have it sighted in at 350 yards .,0
"Adjustable rear sight , orange target insert in the front sight , modified cylinder .",0
"We have his handwritten account of the Battle of Shiloh , where he was with the 4th Tennessee ...",0
"The liberals are going to get their panties in a bunch , with people like you saying we must learn to defend ourselves .",1
"Besides Thanksgiving , to me , is just an excuse to mess around and eat as much turkey , potatoes , corn , stuffing , and cranberry sauce as I can .",0
"After the party and kid 's games , there were two dozen little `` houses '' set up in the parking lot for trunk-or-treat candy for the kids .",0
In these dark days of jewish/Marxist/mafia dominated materialistic societies where everyone and anyone is only a bank note to be traded .,1
We are in the Kali Yuga .,0
"Rock music video for 12 Stones band , with truck footage .",0
I'll try and see if my sister can bring home the sheet from my old high school with like 20 websites and their passwords of scholary reviewed articls,0
Calmady Children .,0
Sir Thomas Lawrence .,0
Typical Negro .,1
They only know how to destory our civilization .,1
Report : Nuclear weapon drivers sometimes got drunk - Yahoo !,0
Mexicans are real prone to diabetes and I want to help them get to Hell as soon as possible .,1
There are lots of brown and black kids in the system gays could adopt .,1
I do think abusive parents are worse than gays one .,1
"Homosexuals practice a perverse lifestyle that destroys the body , mind , and soul just as drug use does ; merely two paths to the same destructive end .",1
"I do have a few copies of several of the languages around the house , if anyone is interested PM me for details .",0
Faggots are always pushing their homosexual agenda .,1
Even the queers in small towns have been emboldened to go out and peddle the homosexual agenda .,1
Definitely going to do that !,0
Bomber-Bike Project at 20 .,0
What time is the game ?,0
"We need more of our kids on the honor role and in college , crowding out the non-W 's !",1
Why would I want to contribute to the Kneegrow and spic 's wellbeing ?,1
I've seen those walls in Cuzco .,0
I'm sure the Jews in Scandinavia dumb down the education systems there too .,1
They probably slowly remove discipline do whatever they can to make the schools worse and worse .,1
"You 're worried about affirmative action and liberals , that 's your spot .",1
"AS in Business Admin , bachelors may have to wait because the college system in California is falling apart fast with tuition skyrocketing and admission shrinking .",0
"if i end up with kids i would prefer to home school them. i worry about it though as i am not very intelligent , nor do i have experience with kids or educating them. i guess i couldnt do much worse than the public schools though. i do have a kind of plan as far as social skills. i would put my kids in sports and classes like gymnastics and karate .",0
She then solicited his classmates to make comments about what they disliked about the boy .,0
She then had the other students vote him out of the class .,0
The child abuse of white children happens every day in American schools .,0
"Good, it is about time those progressive libtards got theirs for the generations of young white minds they have perverted with their pseudo-education .",1
I agree .,0
She has more courage than the whole German nation put together .,0
"If the Jews are allowed to decide for everyone the correct version of history , I 'm sure they 'll eventually re-write the history around Jesus Christ .",1
( The Jews had the Romans murder Jesus for them by falsely accusing Jesus and by turning down a chance to pardon Jesus .,1
"Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better .",0
In another year I 'll have my B/S in civil engineering .,0
Isnt science supposed to be repeatable before they draw conclusions ?,0
"Many Asians will see something once and memorize it the rest of their lives , but when asked ' how ' it works or use it creatively , they draw a blank .",1
"Then these students graduated college and joined the workforce , only to fail .",0
"Intellectual morons , or educated idiots , are good phrases to describe them .",1
The holocaust never existed except in the minds of the people who believed it .,1
Therefore everyone in this thread is a holocaust survivor .,1
"These high school curriculums are more about encouraging white girls to hate white males , not other males .",0
A : 60 feet Q : Johnny 's team had the football on the 50 yard line .,0
"Q : If Johnny was at his own 10 yard line when he threw the ball and Jimmy was at his 30 yard line when he caught the ball , how many yards did Johnny throw the ball ?",0
As Hispanic and Negro populations increase test score averages will decrease .,1
I just have to study for three and a half more years until I start working on a masters in electrical engineering Feels like it never ends .,0
His spirit will always be with us and we will always honor him as the man who led us out of the darkness so we will never get lost again as a people .,0
Tell your friend he wins ; I 've now decided to make a video documentary about the Jewish Ritual Murder of Andrei Youshchinsky .,0
I'm not really surprised - now going to college with blacks I can tell you they continue to behave in such a manner even in higher education .,1
They always think they are somehow exempt from the rules,1
I was hoping someone would find it useful .,0
"Most school age youth cannot access the main K K K site from their schools , but they can access Stormfront .",0
"If the International Drug Cartels are causing so much DEATH and DESTRUCTION in Mexico , then why allow them to just walk across our Border ?",1
"When I die just put a monitor in my coffin running a never ending holocaust documentary , just to make sure I nevah fo-get !",1
I 'm left wondering what jobs did the `` working class '' whites have ?,0
This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .,1
The supposed trauma of a fictional event passes on thru generations but the genocide of our people is met with mass apathy .,0
Holocaust has no business in there .,1
Anyone white person would if they knew the truth .,0
"If making a personal profit from government is even in a politician 's or activist mind they are good for nothing , but kindling .",0
"`Interesting' to see someone of the same radio outfit to praise this figure , while there was an amazing show dedicated to uncovering the facts regarding this anti-German filth .",1
I was hoping someone may have come across something published for his age range or reading level .,0
I would rather have a white person with a high school diploma from an all white high school teach a kid to read than a negro with a college degree not teach a kid to read even while getting paid to do so .,1
Integrated public schools offer nothing but abuse for white children .,0
"the school board is completely blinded to the events that go on with their schools ... i contacted them about the boy with the knife n they were never even informed of the situation nor were the authorities called , eventhough that is what the school policy requires in such situations ...",0
I 'm beginning to wonder with all your posts defending the greatest race-traitor and puppet-of-Jewry that Great Britain has ever produced .,1
And a 99 cent unit study store here .,0
"I think if there are cases of infected people in your area , then yeah Id take them out of school .",1
I guess I would be destined for the gas chambers .,1
I bet you can see the Mexic-ants from space with the Google Earth. photo ants on picnic table CYF salt of the earth,1
Holocaust is a Holohoax .,1
I hear the jews are looking to open a Holohoax center in Antarctica next year .,1
It's good to see an educational institution that maintains its values and refuses to bow down in the name of `` progress . '',0
The lesbian student will probably find a jew lawyer and sue for violating her civil rights.That 's a common jew tactic .,1
I am doing online school for my associates in computer information systems with a concentration in web design .,0
"that sounds like hippyism. im not leaving my children 's values up for grabs. as ive said before , if parents dont feel their children 's heads with good things then the pc patrol will definitely feel their heads with bad things .",0
"Here is the link to our Youth Corps page , just click on the words !",0
Dangers of government schools : exposing your kids to philosophy like this ....,0
YouTube - Jeremiah Wright - God Damn America - Obama 's Spiritual Mentor / Pastor,0
Who said the Bible was written by the Jews of today ?,0
"The word Jew mean a tribe from Jueda , the word Jew then meant a person living in Jueda , and then it meant a race of people .",0
"The only time Jesus is called a Jew , is when the Jews are mocking him on his trail .",0
Only they do and all their brainwash followers .,1
How can the Jews be the same as God 's people when they are tring to kill them ?,1
"This was the first silent movie I saw , the first movie I saw starring Lillian Gish , who is now one of my favourite actresses .",0
"I 'm 5 ' 7 "" , pudgy with a gut and soft muscles , and I 've wrestled and over-powered bigger , ripped black guys and submitted them .",0
"They are often confused with whites when they hide their tail , horns , and hooves .",1
The soldiers of today may face this same treatment before they die if things keep going the way it has been .,0
I wanted to get some opinions from Stormfront members on this Jewish crap my son brought home from public school .,1
I'm going to post this one a bit early just in case .,0
"i live in the bay area and have no car and barely any money to my name. i want to join the fight. if anyone is going from around here or can get me there , please pm me .",0
I 'm just pointing out our version of mercy and the God of the Bible are not even close to the same thing .,0
If they ever accept that there are mental differences between the races they will be putting the first shovelful of dirt into the grave of multi-culturism .,0
"http://users.erols.com/interlac/corres.htm Check out these schools , most offer high school level courses for credit if the school will accept them you will have to check .",0
For analogy : you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison You water your plants with salty water Giving your kids FAS You do n't need to punish these people .,0
"In reality screwing up is it 's own punishment , and nothing deters nor rehabilitates .",0
Let's hope the nearly all-White Gold Medal US Women 's Soccer team gets into the spirit too .,0
"A Kosher slaughter , blessed by every Rabbi under the sun .",1
This is something we need to point out .,0
"With that many groups under the same AO , I wonder how much toe stepping is going to occur ... hope none of our own people get hurt .",0
I think girls go to clubs to meet guys cause there are so many guys there it makes it easier to meet some one. atleast thats what i have been told. im not into the dancing they do .,0
"I wish you luck , is it any wonder Jew males lust for our White women ?",1
"JAPs are a total hoot , each the center of the universe , loud , brash , vain , arrogant . . .",1
I feel very sorry for the families of such Jews as Art Katz because he would preach to them over and over again about how Jesus died for the Jew first while at the same time shoving his non-Jewish wife into their faces .,0
Jews are the most demanding and worst patients of all .,1
I eventually came to the conclusion that jews behave more like a criminal syndicate than any respectable religion .,1
"The jews represent everything vile , deviant and unnatural , everything and anything that is an abomination to our Lord Jesus Christ , I hope he is burning with his father in hell .",1
Pornography and prostitution should be outlawed as the jewish filth that it is . _ _ _ _ _ _ _ _ _ nazi.org.uk,1
You can have it completely for free !,0
I would personally like to welcome all my White Brethren who want to join the fight in Texas !!!,0
Sounds like things are pretty cool for you and your family .,0
That is right he is an anti-white bigot who wants to live around no blacks but wants to force other people to live around blacks .,0
I 'd like to see Iran wipe Israel off the map .,1
I would n't marry a asian even after cirurgy .,1
"They dress like blacks , talk Ike them , act just as stupid .",1
It 's sadder when whites try to go black .,0
Marxist Subversion happened .,1
"Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .",1
Break them up .,1
I saw a white and a black couple the other day and nearly went ballistic and got enraged .,1
I must fall under the Alpine grouping as well .,0
"I have light brown hair and light brown eyes , like my father .",0
"No, the picture thread took care of that !",0
"I just want to see all the styles of clothes , how they wear them , etc .",0
I put that they were good for White youth .,0
"When I get out of boot camp from the Marines Im going to get the Eagle , Globe , and Anchor tattoo on my right Arm big too .",0
All you liberals care about is `` Diversity . '',1
That 's your real religion and you worship that false god above everything else every day .,1
This girl was almost made another human sacrifice to your false god .,1
"Seriously, this guy is VERY primitive even for a Black .",1
I 'd put him somewhere between the typical African and an ape .,1
"Geesh , they 'd let a gorilla into UCLA for the sake of `` Diversity '' as long as it got a body wax .",1
If she continues worshipping negroes and homos the odds are good this scenario will repeat .,1
"Very good school with alot of whites , very few hispanics and very few blacks but many asians .",0
If you can stand asians then you would find the school to be a breath of fresh air .,1
I have applied this technique one many occasions and seen considerable success .,0
"Do n't sit around and argue with them , just act like they are pathetic ( which they are ) and try to shame them .",1
"Do n't come down too hard and alienate him , just keep a light hearted attitude and let him know that you find his actions disgusting .",1
"Or try yelling * * * * the nigs ya 'll get suspended , jumped and hopefully some new wn friends or ya 'll die trying. lol Rohawa its a battle cry .",1
"Here, for your ease & convenience -- Insight on the News current annual list as found @ http://www.insightmag.com/main.cfm ? i ... storyid = 464383 Insight 's Top CollegesPosted Sept. 15 , 2003 By Stephen Goode Published : Tuesday , September 30 , 2003 Insight 's Top 15 ( in alphabetical order ) , based on commitment to undergraduate teaching and use of a traditional curriculum .",0
"www.wlu.edu Wheaton College , Wheaton , Ill.",0
"www.christendom.edu Claremont-McKenna College , Claremont , Calif.",0
"www.cofo.edu Franciscan University of Steubenville , Steubenville , Ohio www.franuniv.edu Grove City College , Grove City , Pa.",0
"The reason y i dropped out of school was because either , i drop out or i got kicked out. i always fought with the packi gang at my school. and i was never going to back down. in auto class i handed the n * igger a monkey wrench and told him the name suited him aswell. all the non-whites hated me because i wore a `` nazi punk '' and a `` white pride '' patch on my coat and backpack. a got in a fight with some black chick and i won. the next day her butchy sister caught up with me in the hall way and said that after school her and i where gonna fight. i told her `` no if u wanna fight , we 're gonna fight right here right now. not after school where u can gather the rest of u monkies up so it 's an uneven fight '' . she huffed and stormed away. - we neevr did get to fight the last straw was the first day of school i had a forgein substitute teacher. so i was talkin and and this guy was on my case about turning around and getting my work done. he had to ask me this a few times and then finially i stood up and said , `` look , i 'm white ur black , i should be telling u whut to do ! '' ohhh man , my guidance conslour did n't like that nor did my principal .... ( this was n't at school this happened a month or so ago but these people went to my school ) i had a n * igger try to rob me at knife point in the forest while his gf sat back and watched. my friend came by and jumped him and i personally went after the chick. she ran and i caught up to her and smashed her head into a tree. thats only some of my stories ....... i got a few more but i dont have the time",1
"Check out the RebelSong downloads , you can hear the newest up and coming White power bands , CradleSong and Patriots Call .",0
If i sent you some pic wound use be able to put them up cuz use dont have many also i have lots of links to give use,0
"Congratulations on your decision , 88WhiteTiger88 .",0
You 're joining a group of hard-working and smart activists 88WhiteTiger88 .,0
that crap about blacks being tougher stornonger etc is crap it aint matter when its out on the street it a all new ball game,1
"When they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat White people , sure .",1
i hate them .. ever since i once got beaten up by 6 of them .. real hero 's since then i because nazi,1
Don't you love the double standards ?,0
"There is only about 10 black kids in our school and 300 f' n spics. its my senior year and i really cant stand all this anymore. i know there are lots of others on this board that feel the same , but i need some support !",1
You are white and you are better then them and the next time they harass you and someone else form a group of buddies and go up to the proncipal office .,1
I love my big dog ...,0
"I'm from Riverside , but my Gf lives in San Diego .. so i 'm down there a couple of times a week Welcome to StormFront , Sister .",0
88 !,0
dont screw your life up because of some stupid little fight by using a weapon .,0
"And , nice picture too !",0
"We should start gangs of our own and kill them and rob their homes , is this what the liberals wanted as `` diversity ? ''",1
"I find it funny that blacks find their own women disgusting , but i find it even more disgusting that because of this they go after white women , and are usually successful , its good to see a white girl tell one off .",1
When I see this stuff nowadays it makes me wa n't to punch the white people who fall for it .,1
I do n't watch TV at home at all any more .,0
Yes that game is pretty good its truly 100 % negroid killing action aka mini RAHOWA But i would like to see a expansion set of it ........................ next mission in harlem : laugh that would be perfect then .,1
Welcome to the SF .,0
I think you will find that this .org is one of the best on the web .,0
"I guess I got lucky , I we n't to a public high school and we never had to learn about the holohoax .",1
I 've gone to public school all my life and have been force fed this crap since 7th grade !!,1
I would have jumped at the chance to get a gun for my birthday .,0
I am a white female and I am proud of my race. and dating a black would be disgusting,1
"If she did use the money to buy food or get a place to stay and did n't use it to buy drugs or something like that , I would n't say you done a bad thing .",0
"you have a moral duty as an upstanding citizen and white person to have that baby removed from her wretched hands and have it be properly cared for. to hell with your degenerate friend , put your fear aside and do whats right for the baby 's sake .",0
PM me !,0
"If you need some help and I could provide it , send me a PM .",0
Hair freshly cut ...,0
I see so many BM/WF around my city its not even funny .,1
Homosexuals should stay in the closet .,1
"If they do that , they can do what they want in the privacy of their home .",0
Any expressing of their homosexuality outside their home however must be stopped .,1
"well like I said , I keep to myself .",0
It 's summer and I have a lot of time on my hands with a work break .,0
things u put on yer teeth just kidding ... seen guys with those things that suppose to hold up pants ? theyre red or white ? and theyre not belts. welcome to skinhead charades .,1
"It's to bad that there is n't anything like this anymore , Id sure join if there was .",0
so you are trying to make us look bad ? just because there are a few bad apples in a tree doesnt mean the whole tree is bad !,0
I 'll be leaving for basic pretty soon .,0
"I am not critisizing , you are right , we should all just grow up .",0
Bbut they are creeping in slowly seeing more and more these days .,1
You are going to have to make this decision on your own .,0
"but if you print it and get it into comic stores , you get a lot more coverage of the population , my oppinion .",0
This thread is an example of white people not forming an alliance anytime soon When we still have whites fighting over who is more white .,0
"Get over it ! if your white and racially aware , join the army and respect your white brothers and sisters !",0
welcome. here we promote white unity. british occupation of n.ireland is another issue. we cannot succeed if we promote hate against other whites. that is a fundamental tenet of white nationalism. just something to think about .,0
Or is it exposure to the sun like I heard someone on here say ?,0
"miscegination is a killer for all races. it destroys perfectly good DNA , even nonwhite DNA. we might need our diversity some day to save an entire species. it would be a shame if that DNA was destroyed becasue of some leftist ideal bullsnot",1
